lat,lon
45.575753,-78.498314
62.889145,27.659218
50.705928,-3.517405
48.94498,24.599812
60.220875,22.096497
55.430253,38.54629
59.0434,15.95663
49.80032,7.939768
53.35,5.15
51.03553,4.50344
50.77226,4.53493
59.86414,16.91722
58.48202,12.42042
58.94953,14.68699
55.58676,14.18561
59.516483,11.395498
59.743821,10.42229
63.712988,8.585343
59.41648,5.249862
59.524047,10.339196
58.443595,8.837617
61.788036,34.391354
60.299558,30.735929
53.917775,37.219335
55.699035,11.026124
43.084901,-76.404685
35.76006,-91.85798
48.495597,9.368625
51.732912,103.723703
47.689547,-64.813249
45.574011,-122.693591
51.6,5.4
49.263855,-123.255356
48.599418,-2.028538
45.125994,-122.071676
49.638893,72.871877
48.838966,36.792992
51.120061,40.372312
60.777875,33.310274
40.458865,-77.168038
45.547895,-78.64885
52.939519,8.594711
50.90576,30.597876
43.478678,77.259362
43.237205,-79.887591
46.28088,-60.544737
50.676746,11.325059
47.785538,9.122987
51.14503,4.51404
50.83099,4.01134
59.27672,18.56279
59.35,16.52724
59.665778,11.010138
53.05,5.35
53.1,6.6
55.085951,47.8005
43.936924,-79.227933
44.749357,-1.120378
50.540497,39.924991
44.385113,6.652437
43.564847,-70.198112
56.680269,40.604037
55.50058,46.368019
54.433935,17.112662
56.458144,44.011697
45.019061,-78.5252
50.687473,12.469999
55.051536,14.805595
56.418917,43.709133
54.02523,19.542222
54.493011,45.393943
54.894577,23.841122
43.211667,-8.656667
51.385541,6.462567
44.599426,-88.098511
59.623581,11.406592
51.65,5.25
57.37858,18.4602
57.65757,12.13097
49.066269,9.001757
54.561396,45.162375
48.609117,-1.817628
42.854243,75.242851
47.481225,-120.465347
43.344722,-5.810712
49.362412,-120.072188
58.815711,44.323721
39.629762,-104.706614
48.757501,-122.394331
55.647233,37.470182
48.119311,-88.580238
50.433182,14.900823
43.661264,-65.126272
49.073737,17.017713
47.172739,14.667323
46.90873,9.57183
47.18801,8.98906
46.8835,7.60263
49.980626,29.600775
55.857615,43.861427
57.695897,40.662542
34.990687,-111.742996
36.961426,-122.083946
50.22798,4.77425
50.74603,3.50463
49.55388,5.83897
50.1147,4.73889
50.2185,5.78557
46.83639,-64.99137
53.078518,44.698759
40.742779,-73.800665
60.202915,24.793669
59.867549,22.185477
41.742817,-111.76386
50.251944,27.869073
48.510294,34.77582
36.868112,-112.321193
54.576324,44.824327
46.013061,-81.39788
47.37537,8.26619
47.28543,8.26479
48.661999,30.451244
47.59344,13.468893
47.365669,13.424296
55.642342,11.502855
52.906864,36.84111
45.325427,39.114365
43.024636,-83.673585
43.966572,41.407288
50.260735,15.446653
50.157428,16.070134
53.300564,34.058833
46.795081,23.654219
56.813122,44.540157
55.757171,12.283418
50.064865,31.387822
55.899113,39.284158
58.685726,29.856734
50.934193,-1.315092
54.455904,56.672052
56.337217,43.863268
53.250061,48.345925
47.270597,18.539796
57.102261,65.528458
54.270951,48.355844
53.250938,38.446638
53.08615,32.828083
55.961474,12.505154
57.454216,10.279695
60.207032,19.565389
60.210809,19.96294
60.37812,19.890303
60.361867,20.093942
52.423134,59.06707
56.166187,42.961009
42.063106,2.279573
57.680825,38.948239
56.047289,44.409471
33.263357,-108.758978
55.944866,9.637959
51.65,3.8
51.4,3.85
53.403099,50.2173
58.761588,45.642088
58.902383,9.345884
58.073317,7.346449
55.66398,12.308965
55.565741,9.617675
55.703525,36.733593
51.666118,39.241791
52.60265,36.821178
57.069293,9.893666
55.02723,38.745954
55.357833,41.938097
52.200207,37.784279
52.292915,37.760578
56.85546,38.698775
44.651417,-79.664003
52.412918,37.57312
57.218111,9.855615
50.72959,4.37606
49.919717,-119.440483
52.761379,-0.889639
52.71647,-1.05881
53.61461,-1.272
51.08388,-0.637942
50.912227,-0.571834
52.151466,-0.18588
56.721579,41.477655
45.760506,-108.572205
47.014708,-65.498314
60.375421,21.99972
58.30601,14.92554
51.95,4.9
55.957042,41.182264
58.010969,40.440131
-36.037319,146.371258
54.773873,-2.926459
50.641385,-2.432694
53.086083,-0.79209
54.128679,-3.272883
51.036875,-2.479156
51.342913,-2.396201
52.582925,-2.460765
54.660215,-1.699238
52.485249,-2.200228
52.250337,-1.437472
56.342805,-2.794274
59.45894,15.37831
57.3065,18.66807
48.526434,13.730353
51.509937,-3.562653
41.781963,1.783611
54.87016,24.191849
54.547869,54.081711
45.986012,-123.931995
43.475508,-80.554358
51.511553,36.310417
57.913264,60.151938
48.43242,-2.035377
48.19191,-122.604895
46.969833,-123.723824
57.540105,10.332179
55.05249,22.36935
50.924078,13.329172
48.963816,8.911541
48.145288,-122.450556
51.4,5.25
52.35,6.05
51.35,4.0
53.45,5.6
49.848686,8.854427
59.106056,10.213027
59.200894,6.098707
50.91436,4.2844
58.69256,17.13623
55.48479,14.30389
59.81326,18.95637
57.61817,18.26323
58.92834,17.09999
58.19692,15.36508
59.61566,18.8369
59.49304,18.08272
57.30981,16.99029
59.475683,5.923186
49.915974,20.513432
41.680634,43.074924
45.399971,-71.940249
39.747097,-123.634081
55.551315,12.156954
43.823405,-69.688931
53.297894,43.321853
47.972256,-122.204133
48.292496,24.812175
55.49045,60.206875
45.651424,-62.56698
39.706918,-104.942105
52.30309,1.400807
54.743335,37.921843
54.850884,10.5258
40.947392,-72.618217
50.611651,41.716762
42.567628,-114.613638
44.671505,-68.426255
38.995937,-77.093338
47.55642,-120.67073
43.594717,-72.276296
34.028244,-118.460594
40.767193,-2.874793
48.610848,-1.676608
51.631465,-1.279633
53.102521,12.890812
52.11811,20.903207
54.222008,-5.909309
55.246274,43.033791
51.302203,0.154816
44.560162,-64.612938
43.079851,-75.254471
52.399499,0.275971
49.302686,-123.037917
56.415462,12.879129
41.965062,-87.83963
44.045944,-66.047286
44.050646,-122.975777
43.843204,-73.384247
54.00962,39.591959
38.424309,-96.209213
46.971662,-122.970612
34.244367,-116.912075
48.575957,9.18469
45.277088,-92.804153
51.54879,17.294355
41.578749,1.668021
51.445963,45.843047
50.931049,42.30353
55.462177,11.195595
39.948696,-75.21666
45.776556,-72.286311
49.893749,14.571055
54.977993,11.535884
45.642732,-85.03855
56.515163,21.03984
43.97852,-69.417097
55.442696,44.565754
50.147034,19.257709
53.373164,43.109678
53.25,6.05
56.48288,14.10668
37.652977,-82.900158
50.062014,16.410195
45.461281,-75.462306
53.927167,38.5218
47.215629,-68.789098
38.467687,-28.419962
57.035309,9.735116
61.190069,-149.731705
46.719222,-71.532525
55.481274,9.467889
60.266942,29.756627
42.762117,-72.137528
39.08554,-120.979948
43.31776,-88.378986
46.776707,-71.281525
35.88415,-106.324426
51.376531,0.497635
46.22115,-60.088303
52.182901,0.169469
38.805576,-121.116418
-13.048582,-74.132585
45.822587,-61.038025
45.20555,-75.223654
51.333953,0.709096
42.801945,-70.81447
51.51937,43.165638
55.83964,37.316268
45.12988,-116.739405
42.442825,-76.543949
41.047492,-80.975053
44.67297,-63.665833
37.744229,-119.591028
39.665995,-105.254246
44.108676,-69.109481
44.605291,-67.928048
45.516988,-122.347953
44.391575,-68.371445
44.032575,-86.490503
51.392636,-1.335886
53.853642,-122.754768
44.710469,-85.621008
44.552398,-74.059395
45.449097,-62.010482
56.948227,24.234127
46.328396,9.498329
44.07525,-94.010467
43.935993,3.651393
44.909338,-93.010292
47.74778,-121.984356
46.457029,-63.305443
42.079,-73.93957
57.826691,18.509999
45.692814,-121.88353
48.762523,8.256879
55.387867,11.942176
51.941396,38.485064
47.386494,-122.308708
46.883268,-64.161131
52.029469,9.7983
61.184964,6.755394
50.51443,4.34444
50.26162,6.05643
58.74701,17.38236
58.57451,16.00661
46.68409,11.121561
40.157478,-77.0827
50.901064,6.949251
53.290819,50.341756
55.981205,47.375219
45.79369,-63.536967
52.45,5.4
51.4,3.7
55.991796,43.300236
48.110067,-122.780633
56.523762,37.911549
46.65531,6.55679
47.05481,8.85357
46.6986,6.35995
46.65862,7.27533
47.46105,8.73174
58.50749,11.73395
55.5814,13.10453
50.57365,3.76712
50.44885,6.19108
49.82306,5.7224
50.10573,5.09951
50.34497,6.36763
49.96326,4.4729
50.21864,5.54727
50.59728,3.45763
53.611105,33.68407
46.442587,-62.69865
53.74384,-2.004971
54.661105,32.209438
42.31358,-71.042923
57.961,46.68788
52.983423,31.418153
60.168285,25.0471
51.266835,-1.118127
11.48226,75.64118
9.95401,76.32682
57.091549,37.876057
60.400665,5.731683
50.90054,-1.637489
56.80862,36.823518
50.919802,-1.817597
53.814346,32.449448
55.20482,11.746097
55.415437,12.230773
55.857701,12.291109
55.116437,9.463978
57.411092,10.482273
55.656078,27.134869
51.7,3.65
43.855038,-79.646743
45.242504,-64.400033
42.226015,2.250399
63.630584,9.832519
63.636315,26.623312
61.193092,21.982132
64.126382,28.053781
61.498652,21.911506
43.336414,-89.738317
40.606472,-122.530312
44.693725,-80.000669
42.886068,-7.638465
51.9,6.35
52.1,6.25
46.275713,18.739329
51.348329,40.59005
49.857257,40.864166
42.920161,-85.632986
41.069894,-111.995283
48.519889,-122.914017
52.601265,-1.163011
51.377665,-3.222664
58.87431,11.1477
52.823784,0.888985
52.888223,1.248611
52.714784,0.915091
52.597514,1.431624
58.121941,52.87106
35.464015,104.706652
58.19272,46.195249
52.4,5.2
55.3049,10.774606
55.441442,11.530297
55.151998,10.148541
57.015565,10.181247
55.923612,12.129548
60.039951,30.288221
55.046001,20.681535
54.917272,12.060479
55.645837,8.729893
51.813244,39.392284
54.864346,57.380119
49.478295,11.111736
45.047816,-81.33369
53.059297,-1.412075
53.107155,-1.150013
52.970302,-1.636638
52.628795,-1.669019
56.09849,13.62057
50.74765,-0.763357
59.42789,11.92047
60.52636,17.32593
56.839064,9.335641
49.85155,35.658047
46.744128,-64.1817
48.589022,16.946172
48.933434,2.527154
52.805959,45.146892
51.696027,-4.891207
42.826148,-72.050932
37.077407,-3.02031
52.956714,-1.051717
45.34257,-66.189315
45.560091,-73.531701
48.395354,-2.224314
51.13359,3.50873
51.0124,5.08472
51.04772,3.44171
57.34456,15.20991
57.15455,14.95307
58.46398,16.01866
55.77227,13.1573
68.411232,15.991809
50.83933,3.75724
50.014194,8.208375
53.809093,11.482647
53.923237,51.123312
57.3011,38.721939
53.215559,-0.566346
44.83401,-93.364753
58.160255,41.812393
46.755397,15.376111
54.927765,61.504124
52.443011,4.874829
55.006176,46.590816
44.044447,-80.076683
53.946003,-1.38797
45.318249,-75.793374
54.137553,54.157081
49.371134,29.657938
54.33682,38.145261
42.96644,70.643026
48.56759,-4.67746
50.957047,24.534137
51.15965,14.804495
54.402898,-0.720023
55.865389,39.846344
45.755309,-71.945621
42.647849,-8.783332
43.481284,-80.429488
51.111469,-1.465268
56.0156,48.717584
55.870392,49.202351
43.9915,41.070511
46.855562,-91.092875
51.148744,-3.924874
57.991779,33.367711
58.116417,38.698364
43.677497,-123.932838
56.150307,10.529115
53.48794,-2.197491
40.358822,-74.982658
50.83786,24.725538
41.310903,-94.07038
47.467308,-122.463678
53.305632,15.31761
54.96896,-2.093805
55.816407,41.677006
45.81494,14.414776
45.011009,-66.906817
50.502993,16.013722
49.663861,6.253458
51.280272,41.502127
45.184911,-81.410001
47.22464,9.51841
46.70079,8.25585
47.4233,7.47176
46.47803,7.01544
55.53854,13.46162
58.93942,15.07331
57.45065,14.84408
61.72212,17.10752
59.61897,17.06415
57.39248,18.81471
51.5,4.2
53.45,5.85
51.04003,2.87325
56.28461,12.83379
59.20349,18.8455
58.895919,6.012559
50.70888,4.7807
50.33855,5.91026
49.92298,5.7136
50.31492,4.88637
51.410512,38.081344
44.277887,40.192988
44.883347,-66.945045
55.757555,43.913347
52.096931,-1.834252
56.501362,9.75058
54.233225,-1.662971
51.858315,39.808325
52.91529,46.36226
48.855455,-1.57637
44.51314,-92.344856
55.348228,-4.795355
50.592533,30.030164
55.887317,-3.153136
47.564591,17.68461
41.618604,-88.306664
51.802722,-4.972788
44.231,-68.3108
46.829558,-100.77353
53.029905,45.124725
63.556467,10.226287
51.732807,19.47382
54.630817,17.002738
48.897932,-123.40101
43.774123,-79.074171
49.97826,10.722539
51.406636,21.882314
56.548389,38.184803
53.425114,33.860285
52.269152,-0.919855
45.778797,-84.754153
51.578536,46.255092
51.093509,19.014219
49.076451,1.530695
40.164001,-105.128781
50.871518,12.711681
54.485539,53.482231
48.342556,28.10635
48.993573,43.908487
50.712709,20.601618
55.325422,38.219105
45.392651,20.396497
46.473332,-87.771538
46.527969,-84.113291
52.442291,1.025568
51.281803,-0.220053
46.750348,15.704098
54.209664,-0.802923
52.189825,9.462372
50.901632,40.613117
51.376105,14.070342
42.232603,1.880014
47.688027,-121.714267
48.745491,19.359442
44.702531,-63.275869
51.487897,46.080514
60.186367,24.594521
60.318692,24.725903
59.98079,23.907098
55.542083,9.776513
50.093472,10.395778
50.11832,10.546875
50.568795,15.24556
53.101718,-2.885946
60.722495,33.53409
40.908372,-3.472147
49.604809,15.564836
49.306303,23.932203
54.853139,24.030946
43.3067,-75.139503
59.862017,31.403903
42.864011,-7.163031
11.13135,76.3753
11.04805,76.95617
11.87347,75.44139
10.82498,76.34391
20.59344,78.96322
46.754081,-116.97337
50.94676,24.08543
52.273261,35.332193
56.682672,8.394779
56.798208,8.476965
42.433287,11.538247
41.034984,0.603576
50.381181,15.428835
59.133705,11.150401
50.134461,35.3427
45.898205,-72.455017
51.672758,-4.014028
45.696706,8.550695
44.434117,-65.196005
42.463464,1.936228
50.676974,1.85014
54.093224,36.256803
53.683977,38.787112
45.72179,27.215833
53.876935,44.727462
53.836565,27.961077
53.959205,27.41976
53.807349,45.424337
55.743214,52.020631
53.072464,39.199972
56.113934,46.008962
52.9,5.75
-45.84437,170.43028
64.527382,34.763813
55.545222,11.578827
51.85,6.05
44.519183,-68.762789
45.462822,-76.697355
44.321001,-72.498156
47.125261,18.686425
53.334475,-0.86693
52.092098,0.41441
51.115696,0.220263
47.64014,8.80265
47.51267,7.80369
49.058979,-117.612633
42.058141,-72.251038
43.901408,-92.396903
45.712312,-110.977737
58.086872,41.5209
42.996332,-88.133887
43.932428,-78.985262
48.424635,7.611525
51.94622,35.454763
36.760763,127.958404
44.97678,-89.623039
56.667825,9.948782
55.785963,11.886656
55.434906,10.248685
55.661006,11.78569
36.440522,-121.329863
55.315995,37.043768
55.530031,36.994281
51.586514,-2.094152
51.089211,-2.063909
48.849283,36.543497
50.828154,12.920855
51.375542,1.249804
55.264097,61.842433
44.493324,11.033281
50.299984,13.02041
43.908128,-78.689246
47.563687,13.818151
52.540512,-0.425947
53.21359,-0.968209
54.92055,-1.603692
53.7203,-0.129886
53.311779,-1.603729
52.656296,-0.490393
52.160727,-1.238427
53.14388,-2.734017
51.376207,-2.884982
-29.718889,-53.718889
50.72017,4.05036
41.319262,19.837363
40.945817,-72.781892
56.532033,85.069585
42.875328,-89.310097
53.366142,9.712761
53.450333,9.463609
52.025562,7.652321
49.892864,11.402615
50.90647,2.91028
59.16844,16.5222
59.08648,17.00195
53.817738,11.31447
54.378735,12.418628
45.626605,-122.475355
49.788025,13.97371
55.854989,39.079822
53.425228,52.697797
36.37513,-81.60163
40.311641,-75.318856
51.738037,0.444315
53.422778,34.374722
55.976738,10.040904
50.246451,41.702208
41.627684,-91.510199
51.88918,85.275327
53.407649,50.014009
52.336886,13.262047
48.773026,-123.096224
50.134864,18.522009
44.621549,-123.741195
50.281353,21.428128
51.318383,9.875651
51.016271,2.553417
46.181336,-62.629772
40.737923,-73.924294
49.732088,10.247792
52.733142,-1.749429
55.570518,-2.246347
53.703483,50.01775
47.740841,-122.645544
43.693604,-79.780762
44.901742,-76.244575
56.037563,-5.437018
39.982747,-105.14608
44.180938,-78.278787
48.112255,-123.255424
51.88509,-2.168521
50.386528,-3.907926
52.606556,13.806858
49.610627,21.897347
40.868519,73.775207
55.920661,44.4022
40.047798,-83.291588
56.223805,62.128852
54.095051,9.066749
53.758789,49.740806
50.706219,29.590692
51.80441,36.124127
61.067634,28.86902
43.244853,17.846713
38.767872,-79.561653
48.075927,-123.099153
53.797621,-1.265238
53.217573,35.359598
50.325353,5.627941
53.994394,-2.651019
47.750292,-122.997376
56.117187,47.810561
45.62631,-61.973818
49.303395,-119.536155
-13.545448,-71.86674
45.056606,-76.124069
65.067007,25.418095
53.30565,-6.233587
47.973533,-122.890617
57.70168,39.479202
37.472839,-119.637962
38.191341,-76.426506
47.796661,-122.806161
61.447348,24.04221
61.486464,23.79973
9.57846,76.5195
12.90905,77.58264
50.647503,11.773052
54.301746,9.649399
41.568644,-73.946076
50.448449,19.362273
50.861748,28.993229
42.751959,-112.394974
45.301783,-74.640472
56.794875,24.177483
52.674632,-8.569238
49.471442,9.818382
53.952761,9.010661
54.102642,9.749572
54.437213,-7.120952
53.397758,34.626477
43.636873,-81.486593
47.077062,32.193399
42.592233,-84.063559
41.7469,-93.427848
39.579076,-107.541545
54.243995,8.84988
39.673145,-107.699088
50.02296,4.15747
50.09513,34.60136
45.118416,-75.869553
44.583236,38.076161
45.228851,-75.414751
48.947973,18.92003
54.322358,8.705275
52.85,5.55
59.914699,10.957048
58.397027,6.450515
59.06741,6.046569
43.496577,-72.28218
41.094813,-85.135783
54.785641,9.924774
49.985508,11.648465
45.050522,-73.199783
46.457575,30.766702
47.936065,-1.403524
53.412702,-0.017783
56.612874,9.274001
55.224537,11.394618
47.632388,-56.232117
44.438133,-80.566453
38.917721,-119.994735
47.284425,-122.893845
58.125023,8.209308
55.110304,11.972516
42.58386,-88.534625
55.032539,61.525257
36.68118,-118.823672
42.180838,13.064896
44.751672,-72.841623
45.023453,-123.147461
52.485497,21.556351
45.752549,-74.691191
47.600711,-122.534219
58.931008,5.844879
52.707064,0.670293
51.055163,-0.496098
50.892382,0.138525
46.92754,7.93102
47.68854,8.47088
47.1933,8.5273
47.33165,8.06705
42.489036,78.395188
44.69042,-93.322808
44.986969,-93.549263
47.777938,-90.266878
45.146145,-93.30928
54.090939,37.530633
46.015411,4.499403
-33.317496,26.521983
49.54978,-117.238403
55.953906,11.866464
57.060147,10.353491
56.889311,9.888159
55.754238,9.520213
40.672139,-124.214772
69.643006,18.944823
46.467214,-86.675695
46.142856,-60.196112
46.031533,-60.777553
56.14477,12.58391
48.526389,14.0425
48.415278,14.03
40.808501,-81.935348
41.845596,-79.50388
42.870981,76.102263
54.689086,-3.343391
52.92303,-2.657346
53.025058,-2.254575
52.461843,-0.719621
45.147503,-123.492185
55.718292,39.403177
-42.430194,173.703322
-9.583512,-35.798042
-41.283104,172.989295
46.61199,9.982233
50.184069,19.964229
46.825773,-90.860619
38.61166,-79.874335
43.561653,-84.838005
0.325529,-78.107105
39.42732,-81.36373
53.669419,50.208989
42.361049,-71.728238
51.13642,2.98573
57.70148,11.78356
57.171281,-2.121482
57.711396,27.859858
39.995403,22.584152
44.761596,-86.075802
41.719247,-83.610467
54.047196,48.653886
55.599846,-2.780798
53.340946,19.510535
55.149081,61.528033
44.396987,-68.211277
38.68067,-120.766991
43.819078,-80.004896
53.599892,-2.211072
47.446553,-122.841156
50.45485,-4.479473
37.954964,-119.118689
53.978878,11.094762
50.086914,8.560281
56.0953,38.146289
48.09955,-123.425327
-39.079682,174.071963
43.332135,5.754968
54.858948,11.724611
43.457516,-72.778564
44.897552,-76.414807
-37.946025,145.458291
43.799495,-79.382516
45.441361,-72.613827
53.870245,-0.425542
49.169858,6.904981
51.569817,10.713043
50.70788,4.22506
53.178551,8.614751
43.948878,-64.822667
57.747319,38.535288
52.760086,41.347847
-35.793981,148.65329
57.426227,41.60855
46.804195,12.750105
50.205013,-119.28177
40.423666,-74.4609
60.266575,25.107821
53.021862,11.443905
40.77848,-111.68887
52.558832,23.696529
55.960366,41.74796
57.15099,15.66632
57.88682,16.41262
55.7523,14.03896
59.424688,11.016418
58.990917,5.697098
60.355882,5.350581
59.30665,4.886045
-39.7854,176.8522
55.639055,11.954477
55.168613,55.850355
50.618737,11.546787
52.372964,-1.967774
45.08118,-72.573083
45.016111,-93.096054
46.606548,37.781527
44.69407,-90.081619
-38.200989,176.340338
50.69401,4.98363
50.64356,5.4912
49.96694,5.15681
51.041226,-0.853155
46.88305,7.79942
47.14119,9.11956
57.498028,41.231575
64.684459,24.792058
60.417982,22.702247
51.905935,20.197471
43.989975,-82.745743
41.32673,72.915921
29.066058,83.87217
42.442213,-73.688957
44.912516,-64.200059
50.52983,12.411087
-38.698224,175.681429
52.441134,-0.461285
50.926443,-2.904875
-36.220575,149.126256
-34.835133,149.583123
50.283881,5.301601
36.957923,-3.373809
40.856117,14.178305
57.212347,41.922436
42.689458,2.843776
45.042939,36.221785
56.96096,14.58311
50.550919,9.667495
44.030652,-78.976321
46.865955,16.058266
45.368795,-73.489067
54.324494,13.535436
55.870997,53.281464
53.25,6.65
51.95,6.7
42.4586,-8.020166
-43.83077,172.944825
50.3324,-119.229988
41.19596,-81.28483
43.088789,-72.36481
41.089264,-3.493747
44.150798,-123.05806
50.926649,14.687842
44.389037,-123.082715
42.713108,12.327018
50.941188,23.209205
36.216669,-115.182233
54.425389,48.764167
47.06329,7.66899
46.97345,7.6029
46.77948,9.23926
64.343966,24.752325
60.523634,21.64836
40.882,-121.662642
43.619565,-116.172637
-33.400321,149.921672
49.0,8.3
49.234341,9.166614
-41.903812,174.112
50.777214,-3.999461
-30.342119,152.705593
40.518714,-105.060277
48.340742,6.277332
56.883003,35.817534
-30.405392,152.349338
51.872995,0.164221
-36.122528,146.809203
51.344636,0.018875
51.974852,8.69118
-33.432047,149.340598
55.851023,-4.326982
-45.602695,170.675505
61.589626,27.646497
38.50371,-28.27947
61.100806,28.248383
52.390563,13.535833
52.579992,13.54666
52.60861,13.222951
52.433175,13.704005
54.310093,18.624971
44.656063,-72.378624
43.204998,-77.624497
-40.644323,175.704723
43.924078,-80.116383
-44.648029,168.962339
37.595081,-122.476278
-36.994198,147.157737
47.51115,8.13555
47.28835,7.33948
49.942013,9.211494
-42.728182,171.101465
54.596067,-1.374687
55.815697,-2.998937
-43.324418,172.632582
-38.582375,143.012133
-40.726131,175.173614
51.750156,-0.341022
58.70966,15.80109
59.52439,15.01021
-43.694676,173.059837
-45.893594,168.359212
41.779823,-71.43728
-42.104431,-73.426406
44.184325,-79.710765
-30.497886,151.627782
42.593847,-83.470928
30.300375,-95.804633
41.226574,-75.242281
-36.596936,174.825728
48.873989,10.373773
50.585773,3.08255
-43.723435,169.277785
-40.953977,175.654848
58.702772,9.168179
57.10502,12.25807
59.89526,17.87555
-33.394038,150.073245
46.471983,-86.994107
38.922643,-77.343938
41.342548,2.061113
42.869256,-7.444347
47.717166,16.449569
37.556729,-77.535107
-45.001312,169.070925
58.41363,13.62172
45.079566,-0.124052
45.154729,0.921791
37.885901,-89.497387
39.101361,-77.5493
-43.703237,170.098192
47.44942,9.52719
47.81716,13.093474
-33.383172,151.353529
-34.27396,150.94824
49.267357,8.516893
49.079786,30.405044
40.184032,-3.962242
35.202728,-92.106385
53.219087,8.472105
44.805558,-0.673904
47.012335,5.776977
40.922836,-3.686017
-39.627395,176.864036
53.230174,-0.818001
51.082291,-2.35114
50.226643,18.954655
51.005476,12.785198
39.472026,-80.119492
41.448299,1.870016
38.966903,-77.871445
48.516314,-122.61661
38.534535,-94.706707
35.954772,-79.276838
38.359408,-78.347725
38.341559,-85.617301
-34.133286,150.791108
51.738949,0.939699
44.999063,35.27822
47.903826,19.042366
40.446833,-3.768772
44.889119,8.056185
50.970142,0.757838
51.862605,19.554175
42.245675,-122.748569
51.649014,0.59677
39.256607,-94.426429
42.063026,-7.780192
-44.54568,170.085761
50.750534,14.200999
39.307957,-84.695542
48.117189,16.689906
47.188599,16.685029
43.349546,28.073089
48.107967,14.918662
37.43463,-79.556771
47.620271,16.573414
51.774834,12.316438
51.828537,11.790123
48.717119,19.102322
38.310487,-76.64086
48.613888,2.319355
43.682232,1.424144
50.562823,4.14851
51.673823,9.933874
50.02803,31.534787
50.381053,4.38922
40.06749,-83.109554
40.196798,44.520753
51.505394,37.346822
52.561137,31.146942
48.916482,9.081738
52.319351,15.747472
51.002867,-0.273942
48.51883,2.237058
49.643303,3.800137
51.408505,-0.975167
34.826934,-85.476946
53.317778,34.209444
47.737089,19.143144
49.277125,13.858895
49.238627,14.137121
35.609988,-117.693083
51.675829,36.074694
52.380895,9.681103
50.568732,40.608243
51.492727,38.723909
49.39415,16.334522
54.923153,55.964342
52.054974,27.684753
39.261559,-121.01606
38.972572,-79.397888
47.565029,32.009037
52.407921,-1.448006
41.116815,70.010391
50.625872,26.296945
41.224262,-75.859976
53.670523,25.76497
47.360398,11.123776
53.091657,34.796968
52.652333,44.376172
53.892747,43.6932
47.524694,-122.341849
41.909863,-88.383462
41.11144,-73.845807
46.013341,8.96932
40.796719,-82.431847
52.962566,0.606047
47.557463,-0.799729
40.928734,-75.202319
-38.616587,176.134064
50.344872,-3.529695
39.913912,-74.959176
48.659075,-3.426181
41.172798,70.198405
50.720162,-120.5176
51.106321,12.572357
50.862489,8.535348
38.784425,-104.808123
48.254664,15.927194
52.097112,1.304286
53.323228,25.988577
47.073203,-122.71367
42.594263,-83.19075
52.226147,39.012697
49.477942,6.023782
42.674162,-75.530887
51.996365,0.744797
48.928088,-122.032447
51.633225,19.356957
51.506305,37.657742
50.411411,45.798195
47.51313,7.60456
46.25393,7.47106
46.28682,9.09315
47.19844,7.40564
47.55715,7.93685
47.42273,7.80307
46.74733,6.88246
47.55821,7.47184
46.74865,7.53679
51.17277,2.78474
48.971175,-123.559883
52.13565,8.726183
53.442586,10.313505
40.93482,-74.046525
34.039372,-116.941545
41.265117,-111.990158
37.035747,-76.357587
55.558245,40.388045
55.509992,40.2534
49.143864,42.482292
50.725627,-2.936126
52.183442,-0.684387
53.69646,34.422803
51.695155,-0.5967
-33.899063,18.846588
47.28043,14.780581
47.306724,81.201971
38.405514,-79.45937
52.849396,8.775638
53.223484,8.957271
54.157455,10.491728
51.720528,10.250964
49.287777,10.78586
51.583923,9.807232
49.797028,8.256462
49.385418,9.201393
48.058563,12.41358
48.283421,7.701759
49.385021,7.458614
53.825405,8.870513
50.954716,12.09529
51.597664,12.569209
53.601219,9.50237
53.411613,9.91745
50.295284,8.505937
53.873417,10.457025
51.127899,11.532682
51.023769,13.873223
49.619164,8.799706
49.942509,6.394446
49.433865,11.538391
52.304302,10.611091
54.501972,9.60738
38.743229,-87.405514
39.393828,-87.521991
46.24756,6.23922
54.384093,17.515324
47.778608,12.954768
46.073019,25.599465
52.238653,1.588446
43.580172,3.012803
43.532869,1.535017
49.323342,17.561833
45.219227,5.82541
35.118805,-106.600013
45.62374,6.305154
46.447252,4.847824
48.612112,7.797321
45.533025,5.677256
52.084918,16.081168
47.294495,-3.082197
47.936403,19.707316
48.411413,4.435651
42.369206,2.297364
45.718167,15.475052
45.249836,7.513038
53.083461,30.198808
35.374824,-80.691247
48.836456,2.382794
37.745933,-3.863035
44.623515,10.348378
42.772727,-5.509338
49.101799,1.012103
39.523247,3.213253
43.311892,-6.405435
52.457135,0.046819
42.806978,-3.506016
43.903595,39.336717
46.147082,13.209465
51.219857,6.866232
48.542412,-2.806513
48.553794,-0.889588
49.321291,1.232643
45.182875,28.781656
33.608542,-117.893254
40.60054,-4.495912
35.232111,69.369047
50.764038,7.360171
41.63582,-3.568839
52.200497,5.934982
48.989855,12.138133
45.131824,25.729372
42.7082,-6.219422
45.942064,8.787832
47.209551,-1.52629
51.041309,14.593399
47.224533,18.342287
43.863333,4.981111
44.179341,12.295847
48.529202,13.323375
46.504108,4.006228
50.748307,7.042671
41.7708,-0.798692
48.972661,20.402216
47.559533,9.699625
40.584734,-4.137485
47.664702,-2.985581
53.363965,8.870033
41.088393,-74.137577
49.847686,6.245303
47.645006,19.271336
50.501904,2.596947
42.934616,-8.444431
